15	12	1982	27.36	23.24	112.5	135.0
16	12	1982	28.2	25.62	112.5	135.0
17	12	1982	27.78	20.09	112.5	135.0
18	12	1982	27.71	22.0	112.5	135.0
19	12	1982	28.32	23.32	112.5	135.0
20	12	1982	28.08	21.3	112.5	135.0
21	12	1982	27.86	18.25	112.5	157.5
22	12	1982	27.74	19.04	135.0	157.5
23	12	1982	27.34	16.7	0.0	157.5
24	12	1982	27.46	23.55	90.0	180.0
25	12	1982	27.56	21.16	112.5	180.0
26	12	1982	28.48	31.62	112.5	112.5
27	12	1982	27.97	31.27	112.5	135.0
28	12	1982	26.94	28.07	90.0	112.5
29	12	1982	27.15	23.36	45.0	112.5
30	12	1982	27.47	21.66	22.5	360.0
31	12	1982	28.24	21.53	22.5	360.0
1	1	1983	28.26	16.94	22.5	360.0
2	1	1983	27.88	6.36	0.0	180.0
3	1	1983	27.57	18.5	112.5	135.0
4	1	1983	28.1	12.95	0.0	180.0
5	1	1983	27.9	7.69	0.0	112.5
6	1	1983	28.4	10.48	112.5	157.5
7	1	1983	27.6	15.29	90.0	157.5
8	1	1983	28.17	16.9	90.0	135.0
9	1	1983	29.02	15.64	112.5	180.0
10	1	1983	28.18	12.92	0.0	180.0
11	1	1983	27.81	4.43	0.0	225.0
12	1	1983	27.97	7.49	0.0	135.0
13	1	1983	28.72	8.32	112.5	180.0
14	1	1983	27.23	7.22	0.0	270.0
15	1	1983	27.7	3.2	0.0	135.0
16	1	1983	27.22	11.12	0.0	360.0
17	1	1983	28.87	15.4	112.5	135.0
18	1	1983	28.85	15.29	90.0	157.5
19	1	1983	29.01	16.9	45.0	112.5
20	1	1983	28.88	12.64	90.0	135.0
21	1	1983	28.49	28.98	45.0	112.5
22	1	1983	28.56	29.1	90.0	90.0
23	1	1983	28.84	33.06	112.5	112.5
24	1	1983	27.27	37.38	90.0	135.0
25	1	1983	25.54	33.16	45.0	135.0
26	1	1983	25.67	29.21	0.0	90.0
27	1	1983	26.78	27.8	45.0	90.0
28	1	1983	27.5	18.0	0.0	135.0
29	1	1983	26.37	22.47	0.0	157.5
30	1	1983	28.56	28.22	90.0	112.5
31	1	1983	28.43	34.03	112.5	135.0
1	2	1983	28.34	29.66	90.0	112.5
2	2	1983	28.6	23.07	90.0	135.0
3	2	1983	28.88	19.66	90.0	135.0
4	2	1983	28.34	19.86	112.5	157.5
5	2	1983	28.27	12.49	112.5	157.5
6	2	1983	28.38	9.3	0.0	157.5
7	2	1983	28.77	17.0	0.0	90.0
8	2	1983	27.18	14.56	0.0	135.0
9	2	1983	27.16	5.83	0.0	270.0
10	2	1983	29.08	24.82	360.0	360.0
11	2	1983	27.8	21.29	22.5	360.0
12	2	1983	27.54	7.63	0.0	360.0
13	2	1983	27.6	7.8	0.0	180.0
14	2	1983	29.1	9.93	0.0	157.5
15	2	1983	28.96	10.15	0.0	157.5
16	2	1983	28.96	14.89	67.5	135.0
17	2	1983	27.74	12.26	0.0	247.5
18	2	1983	27.8	20.61	90.0	157.5
19	2	1983	26.73	15.14	90.0	157.5
20	2	1983	28.02	17.74	22.5	360.0
21	2	1983	28.45	28.1	22.5	337.5
22	2	1983	27.52	16.68	0.0	360.0
23	2	1983	28.71	2.37	0.0	270.0
24	2	1983	29.16	16.3	90.0	157.5
25	2	1983	28.26	17.79	90.0	180.0
26	2	1983	28.76	10.94	67.5	180.0
27	2	1983	29.28	8.24	0.0	247.5
28	2	1983	29.42	6.2	0.0	202.5
1	3	1983	28.74	3.7	0.0	360.0
2	3	1983	29.43	22.49	45.0	90.0
3	3	1983	29.6	22.24	67.5	90.0
4	3	1983	29.16	19.0	67.5	112.5
5	3	1983	28.16	17.0	90.0	135.0
6	3	1983	28.26	23.34	90.0	112.5
7	3	1983	28.18	19.15	45.0	135.0
8	3	1983	26.57	16.89	0.0	337.5
9	3	1983	26.0	15.09	0.0	270.0
10	3	1983	29.16	24.76	337.5	337.5
11	3	1983	28.61	15.59	315.0	337.5
12	3	1983	28.79	15.91	270.0	315.0
13	3	1983	29.38	15.94	270.0	315.0
14	3	1983	28.83	14.78	135.0	270.0
15	3	1983	28.43	21.29	45.0	360.0
16	3	1983	28.06	17.71	90.0	225.0
17	3	1983	28.9	10.76	0.0	180.0
18	3	1983	28.35	2.3	0.0	337.5
19	3	1983	28.66	8.24	0.0	270.0
20	3	1983	29.14	8.16	0.0	270.0
21	3	1983	28.3	9.93	45.0	157.5
22	3	1983	28.75	11.83	0.0	157.5
23	3	1983	27.11	8.2	0.0	112.5
24	3	1983	28.1	10.4	0.0	135.0
25	3	1983	28.32	19.02	0.0	90.0
26	3	1983	27.24	14.3	0.0	135.0
27	3	1983	28.52	20.8	0.0	112.5
28	3	1983	29.1	15.13	0.0	157.5
29	3	1983	28.27	6.45	0.0	202.5
30	3	1983	28.46	9.54	0.0	202.5
31	3	1983	29.32	7.88	0.0	135.0
1	4	1983	28.75	8.62	0.0	180.0
2	4	1983	29.11	10.06	0.0	180.0
3	4	1983	29.84	2.24	0.0	270.0
4	4	1983	29.62	8.07	0.0	180.0
5	4	1983	29.01	16.4	67.5	135.0
6	4	1983	27.94	23.01	67.5	270.0
7	4	1983	28.36	13.42	90.0	157.5
8	4	1983	27.09	14.11	0.0	157.5
9	4	1983	27.0	16.46	0.0	135.0
10	4	1983	25.42	32.18	112.5	135.0
11	4	1983	27.32	11.12	22.5	292.5
12	4	1983	27.71	12.31	45.0	112.5
13	4	1983	26.57	13.03	0.0	360.0
14	4	1983	28.2	8.96	0.0	360.0
15	4	1983	27.94	6.83	0.0	157.5
16	4	1983	28.04	15.86	0.0	180.0
17	4	1983	28.88	17.74	180.0	180.0
18	4	1983	28.62	21.9	180.0	202.5
19	4	1983	28.2	12.77	180.0	225.0
20	4	1983	28.11	8.5	0.0	180.0
21	4	1983	27.72	30.38	112.5	157.5
22	4	1983	28.39	29.94	112.5	157.5
23	4	1983	27.77	32.1	135.0	157.5
24	4	1983	28.56	31.18	135.0	157.5
25	4	1983	27.78	11.37	157.5	292.5
26	4	1983	26.29	18.29	247.5	337.5
27	4	1983	27.26	16.93	0.0	360.0
28	4	1983	28.86	31.62	292.5	315.0
29	4	1983	27.67	24.51	270.0	315.0
30	4	1983	27.47	15.1	292.5	360.0
1	5	1983	28.44	10.48	45.0	45.0
2	5	1983	26.5	3.37	0.0	180.0
3	5	1983	27.22	11.57	0.0	112.5
